         name |     RA    |     Dec   |       name     |     RA    |     Dec   |  offset | ukirtDetect |   correctT0 | 
2016-BLG-1757 | 269.13058 | -29.44531 | UK2017_s6_4_2_H_C62842 | 269.13058 | -29.44517 |    0.49 |   0 |   0 | 
2016-BLG-1758 | 268.99146 | -29.50047 | UK2017_s6_4_2_H_C42704 | 268.99145 | -29.50046 |    0.05 |   0 |   0 | 
2016-BLG-1775 | 268.38850 | -28.40131 | UK2017_s4_1_3_H_C46887 | 268.38887 | -28.40194 |    2.57 |   0 |   0 | 
2016-BLG-1776 | 267.90246 | -28.43581 | UK2017_s4_1_4_H_C32353 | 267.90248 | -28.43579 |    0.09 |   0 |   0 | 
2016-BLG-1778 | 268.65896 | -29.47553 | UK2017_s6_3_1_H_C59145 | 268.65897 | -29.47555 |    0.09 |   0 |   0 | 
2016-BLG-1781 | 268.35921 | -29.82006 | UK2017_s5_2_2_H_C11781 | 268.35922 | -29.82023 |    0.63 |   0 |   0 | 
2016-BLG-1788 | 267.97075 | -29.41589 | UK2017_s5_4_2_H_C71373 | 267.97073 | -29.41587 |    0.09 |   0 |   0 | 
2016-BLG-1795 | 268.30279 | -28.99064 | UK2017_s5_3_3_H_C73474 | 268.30276 | -28.99074 |    0.38 |   0 |   0 | 
2016-BLG-1797 | 268.22308 | -29.36500 | UK2017_s5_2_3_H_C16319 | 268.22307 | -29.36499 |    0.06 |   0 |   0 | 
2016-BLG-1858 | 268.56854 | -28.48400 | UK2017_s4_2_3_H_C16830 | 268.56875 | -28.48424 |    1.09 |   0 |   0 | 
2016-BLG-1874 | 269.30704 | -29.55056 | UK2017_s6_3_2_H_C36143 | 269.30687 | -29.55017 |    1.49 |   0 |   0 | 
2016-BLG-1886 | 268.57804 | -29.12250 | UK2017_s6_4_4_H_C22403 | 268.57806 | -29.12248 |    0.09 |   1 |   1 | 
2016-BLG-1895 | 267.67537 | -29.11167 | UK2017_s5_3_4_H_C33602 | 267.67541 | -29.11165 |    0.13 |   0 |   0 | 
2016-BLG-1901 | 269.38913 | -29.43847 | UK2017_s6_3_2_H_C79976 | 269.38917 | -29.43847 |    0.14 |   0 |   0 | 
2016-BLG-1903 | 264.01721 | -29.63253 | UK2017_n4_3_1_H_C37440 | 264.01722 | -29.63255 |    0.09 |   0 |   0 | 
2016-BLG-1904 | 268.56583 | -29.56253 | UK2017_s6_4_1_H_C22761 | 268.56582 | -29.56252 |    0.05 |   0 |   0 | 
2016-BLG-1910 | 268.53304 | -29.72517 | UK2017_s6_1_1_H_C43516 | 268.53301 | -29.72519 |    0.13 |   0 |   0 | 
2016-BLG-1917 | 268.31958 | -28.69294 | UK2017_s4_4_2_H_C19187 | 268.31999 | -28.69288 |    1.31 |   0 |   0 | 
2016-BLG-1920 | 268.71158 | -29.26689 | UK2017_s6_2_4_H_C49375 | 268.71175 | -29.26743 |    2.02 |   0 |   0 | 
2016-BLG-1921 | 269.03971 | -29.11286 | UK2017_s6_4_3_H_C27958 | 269.03976 | -29.11287 |    0.17 |   0 |   0 | 
2016-BLG-1922 | 268.76242 | -29.15439 | UK2017_s6_3_4_H_C19568 | 268.76243 | -29.15440 |    0.06 |   0 |   1 | 
2017-BLG-0001 | 268.54763 | -28.98533 | UK2017_s6_4_4_H_C71304 | 268.54753 | -28.98536 |    0.31 |   0 |   0 | 
2017-BLG-0002 | 268.02975 | -29.04497 | UK2017_s5_4_3_H_C51182 | 268.02977 | -29.04499 |    0.09 |   0 |   0 | 
2017-BLG-0003 | 268.37987 | -28.69811 | UK2017_s4_4_2_H_C17427 | 268.37991 | -28.69811 |    0.11 |   0 |   0 | 
2017-BLG-0004 | 268.03883 | -28.35700 | UK2017_s4_1_4_H_C62306 | 268.03886 | -28.35700 |    0.08 |   0 |   0 | 
2017-BLG-0008 | 268.11171 | -29.69767 | UK2017_s5_1_2_H_C48543 | 268.11170 | -29.69768 |    0.05 |   0 |   1 | 
2017-BLG-0009 | 267.82525 | -29.61294 | UK2017_s5_3_1_H_C6764 | 267.82523 | -29.61295 |    0.07 |   0 |   0 | 
2017-BLG-0010 | 268.43746 | -29.39144 | UK2017_s6_1_4_H_C5559 | 268.43744 | -29.39145 |    0.06 |   0 |   0 | 
2017-BLG-0011 | 268.28287 | -29.28219 | UK2017_s5_2_3_H_C45566 | 268.28282 | -29.28219 |    0.17 |   0 |   0 | 
2017-BLG-0012 | 267.99671 | -29.37469 | UK2017_s5_1_3_H_C11836 | 267.99676 | -29.37466 |    0.20 |   0 |   0 | 
2017-BLG-0013 | 267.38242 | -29.25958 | UK2017_c4_2_3_K_C65532 | 267.38241 | -29.25958 |    0.02 |   0 |   0 | 
2017-BLG-0021 | 269.28692 | -29.76128 | UK2017_s6_2_2_H_C28244 | 269.28694 | -29.76128 |    0.07 |   0 |   1 | 
2017-BLG-0022 | 268.81042 | -29.77097 | UK2017_s6_2_1_H_C27143 | 268.81045 | -29.77096 |    0.11 |   0 |   0 | 
2017-BLG-0024 | 269.04858 | -29.48892 | UK2017_s6_4_2_H_C46842 | 269.04853 | -29.48889 |    0.19 |   0 |   0 | 
2017-BLG-0025 | 268.60037 | -29.24528 | UK2017_s6_1_4_H_C56992 | 268.60040 | -29.24527 |    0.08 |   0 |   1 | 
2017-BLG-0027 | 269.00071 | -29.13247 | UK2017_s6_4_3_H_C20627 | 269.00098 | -29.13233 |    1.00 |   0 |   0 | 
2017-BLG-0082 | 264.13667 | -29.07700 | UK2017_n4_4_3_H_C76508 | 264.13668 | -29.07702 |    0.08 |   0 |   0 | 
2017-BLG-0083 | 263.60925 | -29.14889 | UK2017_n4_4_4_H_C49820 | 263.60927 | -29.14888 |    0.07 |   0 |   1 | 
2017-BLG-0084 | 264.27125 | -28.42953 | UK2017_n3_1_4_H_C74704 | 264.27127 | -28.42954 |    0.08 |   0 |   0 | 
2017-BLG-0085 | 264.38771 | -29.64825 | UK2017_n4_3_2_H_C30361 | 264.38770 | -29.64825 |    0.03 |   0 |   0 | 
2017-BLG-0086 | 264.44671 | -29.44233 | UK2017_n4_2_3_H_C29536 | 264.44673 | -29.44230 |    0.14 |   0 |   0 | 
2017-BLG-0087 | 263.93908 | -29.42308 | UK2017_n4_2_4_H_C35040 | 263.93908 | -29.42310 |    0.06 |   0 |   0 | 
2017-BLG-0092 | 268.33783 | -29.73789 | UK2017_s5_2_2_H_C39854 | 268.33808 | -29.73737 |    2.02 |   0 |   0 | 
2017-BLG-0096 | 268.90571 | -27.75233 | UK2017_s3_3_2_H_C41701 | 268.90570 | -27.75236 |    0.10 |   0 |   0 | 
2017-BLG-0101 | 265.25358 | -27.99286 | UK2017_n2_3_1_H_C5720 | 265.25359 | -27.99283 |    0.11 |   0 |   0 | 
2017-BLG-0106 | 269.19229 | -29.72250 | UK2017_s6_2_2_H_C41801 | 269.19232 | -29.72251 |    0.10 |   0 |   0 | 
2017-BLG-0141 | 265.60367 | -26.90197 | UK2017_n1_1_4_H_C3463 | 265.60376 | -26.90206 |    0.44 |   0 |   0 | 
2017-BLG-0170 | 268.19654 | -28.70422 | UK2017_s4_3_1_H_C15207 | 268.19657 | -28.70393 |    1.06 |   0 |   0 | 
2017-BLG-0172 | 267.42804 | -30.24092 | UK2017_s2_2_3_K_C17110 | 267.42805 | -30.24091 |    0.04 |   0 |   1 | 
2017-BLG-0173 | 267.97062 | -29.27136 | UK2017_s5_1_3_H_C48357 | 267.97066 | -29.27135 |    0.12 |   0 |   1 | 
2017-BLG-0197 | 267.91083 | -29.30961 | UK2017_s5_1_3_H_C34788 | 267.91084 | -29.30960 |    0.05 |   0 |   0 | 
2017-BLG-0199 | 269.23004 | -29.04681 | UK2017_s6_3_3_H_C56705 | 269.23008 | -29.04682 |    0.13 |   0 |   0 | 
2017-BLG-0214 | 268.17796 | -29.10678 | UK2017_s5_3_3_H_C31268 | 268.17770 | -29.10681 |    0.82 |   0 |   0 | 
2017-BLG-0220 | 269.08213 | -27.78578 | UK2017_s3_3_2_H_C29674 | 269.08210 | -27.78576 |    0.10 |   0 |   0 | 
2017-BLG-0222 | 268.80504 | -29.42058 | UK2017_s6_3_1_H_C81876 | 268.80484 | -29.42039 |    0.94 |   0 |   1 | 
2017-BLG-0244 | 269.38008 | -29.05478 | UK2017_s6_3_3_H_C53441 | 269.38009 | -29.05479 |    0.05 |   1 |   1 | 
2017-BLG-0245 | 268.89887 | -29.03406 | UK2017_s6_4_3_H_C57117 | 268.89884 | -29.03402 |    0.17 |   0 |   0 | 
2017-BLG-0266 | 268.80487 | -29.42044 | UK2017_s6_3_1_H_C81876 | 268.80484 | -29.42039 |    0.22 |   0 |   1 | 
2017-BLG-0267 | 268.83375 | -29.15906 | UK2017_s6_3_4_H_C17159 | 268.83336 | -29.15854 |    2.22 |   0 |   0 | 
2017-BLG-0296 | 264.32250 | -29.93792 | UK2017_n4_1_2_H_C5588 | 264.32247 | -29.93793 |    0.11 |   1 |   1 | 
2017-BLG-0309 | 268.13692 | -28.69239 | UK2017_s4_3_1_H_C19344 | 268.13703 | -28.69223 |    0.67 |   0 |   1 | 
2017-BLG-0312 | 268.93400 | -28.05944 | UK2017_s3_2_2_H_C8443 | 268.93397 | -28.05947 |    0.13 |   0 |   1 | 
2017-BLG-0313 | 268.77858 | -28.15033 | UK2017_s4_3_3_H_C60994 | 268.77860 | -28.15035 |    0.08 |   0 |   0 | 
2017-BLG-0325 | 263.67287 | -29.76167 | UK2017_n4_1_1_H_C65282 | 263.67292 | -29.76162 |    0.22 |   0 |   0 | 
2017-BLG-0328 | 268.53983 | -28.74794 | UK2017_s4_1_2_H_C76274 | 268.53965 | -28.74823 |    1.18 |   0 |   1 | 
2017-BLG-0339 | 266.49288 | -27.35244 | UK2017_n1_2_2_H_C1577 | 266.49292 | -27.35246 |    0.15 |   0 |   1 | 
2017-BLG-0343 | 267.79033 | -29.55783 | UK2017_s5_3_1_H_C26668 | 267.79033 | -29.55784 |    0.03 |   1 |   1 | 
2017-BLG-0349 | 268.19912 | -29.09033 | UK2017_s5_3_3_H_C37346 | 268.19913 | -29.09034 |    0.03 |   0 |   1 | 
2017-BLG-0350 | 268.35754 | -29.76981 | UK2017_s5_2_2_H_C29046 | 268.35790 | -29.76976 |    1.13 |   0 |   0 | 
2017-BLG-0351 | 268.16383 | -29.65756 | UK2017_s5_2_2_H_C67822 | 268.16361 | -29.65760 |    0.72 |   0 |   0 | 
2017-BLG-0357 | 268.09438 | -29.65508 | UK2017_s5_1_2_H_C63403 | 268.09430 | -29.65507 |    0.24 |   0 |   0 | 
2017-BLG-0370 | 268.59367 | -28.99356 | UK2017_s6_4_4_H_C68356 | 268.59364 | -28.99356 |    0.09 |   0 |   0 | 
2017-BLG-0388 | 265.91817 | -27.18831 | UK2017_n1_2_1_H_C60234 | 265.91813 | -27.18830 |    0.12 |   0 |   1 | 
2017-BLG-0390 | 267.66496 | -29.59733 | UK2017_s5_3_1_H_C12425 | 267.66476 | -29.59761 |    1.17 |   0 |   0 | 
2017-BLG-0397 | 268.65579 | -29.55336 | UK2017_s6_3_1_H_C28727 | 268.65581 | -29.55338 |    0.09 |   0 |   1 | 
2017-BLG-0403 | 268.67512 | -29.39450 | UK2017_s6_2_4_H_C4801 | 268.67515 | -29.39450 |    0.08 |   0 |   0 | 
2017-BLG-0415 | 268.45204 | -29.74794 | UK2017_s6_1_1_H_C35456 | 268.45204 | -29.74793 |    0.05 |   0 |   1 | 
2017-BLG-0444 | 268.84908 | -29.13497 | UK2017_s6_3_4_H_C29574 | 268.84891 | -29.13517 |    0.90 |   0 |   0 | 
2017-BLG-0454 | 266.46204 | -26.57681 | UK2017_n1_3_3_H_C44150 | 266.46204 | -26.57680 |    0.02 |   0 |   0 | 
2017-BLG-0464 | 268.21729 | -29.38814 | UK2017_s5_2_3_H_C8072 | 268.21743 | -29.38847 |    1.27 |   0 |   1 | 
2017-BLG-0469 | 268.62458 | -28.67314 | UK2017_s4_3_2_H_C24318 | 268.62463 | -28.67354 |    1.45 |   0 |   1 | 
2017-BLG-0470 | 268.57587 | -28.51136 | UK2017_s4_2_3_H_C6695 | 268.57585 | -28.51139 |    0.13 |   0 |   1 | 
2017-BLG-0474 | 268.61925 | -29.78153 | UK2017_s6_1_1_H_C23537 | 268.61925 | -29.78155 |    0.08 |   0 |   1 | 
2017-BLG-0475 | 267.51833 | -29.38717 | UK2017_s5_1_4_H_C7514 | 267.51841 | -29.38730 |    0.54 |   0 |   1 | 
2017-BLG-0479 | 268.85450 | -29.49328 | UK2017_s6_3_1_H_C52159 | 268.85418 | -29.49336 |    1.05 |   0 |   0 | 
2017-BLG-0480 | 269.23271 | -28.96194 | UK2017_s6_3_3_H_C90535 | 269.23248 | -28.96279 |    3.13 |   0 |   1 | 
2017-BLG-0521 | 268.15246 | -29.25447 | UK2017_s5_2_3_H_C55230 | 268.15244 | -29.25447 |    0.06 |   0 |   1 | 
2017-BLG-0522 | 267.81246 | -29.28653 | UK2017_s5_2_4_H_C47134 | 267.81243 | -29.28653 |    0.09 |   0 |   0 | 
2017-BLG-0545 | 268.51592 | -29.02419 | UK2017_s6_4_4_H_C57191 | 268.51629 | -29.02457 |    1.79 |   0 |   1 | 
2017-BLG-0546 | 267.40117 | -29.90731 | UK2017_s2_3_3_K_C56260 | 267.40114 | -29.90720 |    0.39 |   0 |   1 | 
2017-BLG-0547 | 268.00563 | -29.65689 | UK2017_s5_1_2_H_C62755 | 268.00561 | -29.65689 |    0.05 |   0 |   0 | 
2017-BLG-0548 | 268.44275 | -29.34269 | UK2017_s6_1_4_H_C22117 | 268.44282 | -29.34261 |    0.38 |   0 |   1 | 
2017-BLG-0549 | 268.66458 | -29.46072 | UK2017_s6_3_1_H_C64862 | 268.66411 | -29.46104 |    1.87 |   0 |   1 | 
2017-BLG-0576 | 263.57975 | -29.68486 | UK2017_n4_4_1_H_C17223 | 263.57973 | -29.68489 |    0.12 |   0 |   1 | 
2017-BLG-0578 | 267.90108 | -28.72867 | UK2017_s4_4_1_H_C6776 | 267.90113 | -28.72863 |    0.20 |   0 |   1 | 
2017-BLG-0617 | 265.93512 | -26.61283 | UK2017_n1_3_4_H_C36719 | 265.93511 | -26.61279 |    0.16 |   1 |   1 | 
2017-BLG-0618 | 265.58996 | -26.69631 | UK2017_n1_1_4_H_C74012 | 265.58994 | -26.69632 |    0.08 |   0 |   1 | 
2017-BLG-0621 | 268.53825 | -28.98678 | UK2017_s6_4_4_H_C70829 | 268.53834 | -28.98666 |    0.51 |   0 |   1 | 
2017-BLG-0622 | 268.33579 | -29.03350 | UK2017_s5_3_3_H_C58204 | 268.33578 | -29.03350 |    0.04 |   0 |   1 | 
2017-BLG-0623 | 268.30971 | -29.00056 | UK2017_s5_3_3_H_C69988 | 268.30970 | -29.00057 |    0.06 |   0 |   1 | 
2017-BLG-0624 | 268.59804 | -28.73069 | UK2017_s4_3_2_H_C5059 | 268.59807 | -28.73067 |    0.13 |   0 |   1 | 
2017-BLG-0625 | 268.72333 | -28.35553 | UK2017_s4_2_3_H_C63804 | 268.72333 | -28.35556 |    0.12 |   1 |   1 | 
2017-BLG-0626 | 268.22054 | -28.53581 | UK2017_s4_3_1_H_C75272 | 268.22044 | -28.53560 |    0.81 |   0 |   1 | 
2017-BLG-0634 | 268.61054 | -29.62261 | UK2017_s6_4_1_H_C2096 | 268.61051 | -29.62258 |    0.15 |   0 |   1 | 
2017-BLG-0635 | 268.57158 | -29.55047 | UK2017_s6_4_1_H_C26959 | 268.57205 | -29.55047 |    1.46 |   0 |   1 | 
2017-BLG-0636 | 268.40417 | -29.76853 | UK2017_s6_1_1_H_C28096 | 268.40417 | -29.76854 |    0.05 |   0 |   1 | 
2017-BLG-0637 | 268.40442 | -29.76856 | UK2017_s6_1_1_H_C28096 | 268.40417 | -29.76854 |    0.77 |   0 |   1 | 
2017-BLG-0638 | 268.38450 | -29.43225 | UK2017_s5_3_2_H_C73204 | 268.38477 | -29.43227 |    0.85 |   0 |   1 | 
2017-BLG-0639 | 268.27679 | -29.40872 | UK2017_s5_2_3_H_C1074 | 268.27699 | -29.40871 |    0.62 |   0 |   1 | 
2017-BLG-0640 | 267.46500 | -29.46144 | UK2017_s5_4_1_H_C58995 | 267.46510 | -29.46150 |    0.37 |   1 |   1 | 
2017-BLG-0661 | 269.21033 | -29.03256 | UK2017_s6_3_3_H_C62519 | 269.21037 | -29.03251 |    0.20 |   0 |   1 | 
2017-BLG-0662 | 269.13404 | -29.01581 | UK2017_s6_4_3_H_C63884 | 269.13432 | -29.01493 |    3.27 |   0 |   1 | 
2017-BLG-0663 | 268.85192 | -29.03639 | UK2017_s6_3_4_H_C68841 | 268.85190 | -29.03640 |    0.07 |   0 |   1 | 
2017-BLG-0664 | 268.92313 | -29.15981 | UK2017_s6_4_3_H_C10553 | 268.92313 | -29.15978 |    0.09 |   0 |   1 | 
2017-BLG-0665 | 268.90842 | -29.15189 | UK2017_s6_4_3_H_C13491 | 268.90849 | -29.15181 |    0.37 |   0 |   1 | 
2017-BLG-0804 | 266.36167 | -26.72703 | UK2017_n1_2_3_H_C68120 | 266.36172 | -26.72703 |    0.17 |   0 |   1 | 
2017-BLG-0809 | 264.54150 | -28.44211 | UK2017_n3_2_4_H_C74312 | 264.54155 | -28.44214 |    0.19 |   0 |   1 | 
2017-BLG-0825 | 265.42721 | -27.40022 | UK2017_n2_4_3_H_C58018 | 265.42716 | -27.40026 |    0.21 |   0 |   1 | 
2017-BLG-0826 | 265.29050 | -27.67100 | UK2017_n2_2_4_H_C40332 | 265.29049 | -27.67096 |    0.15 |   0 |   1 | 
2017-BLG-0827 | 264.99608 | -27.49397 | UK2017_n2_4_4_H_C22659 | 264.99609 | -27.49435 |    1.36 |   0 |   1 | 
2017-BLG-0828 | 265.15000 | -27.47078 | UK2017_n2_3_4_H_C36229 | 265.14997 | -27.47079 |    0.11 |   1 |   1 | 
2017-BLG-0830 | 265.79592 | -26.89744 | UK2017_n1_2_4_H_C7162 | 265.79598 | -26.89751 |    0.31 |   0 |   1 | 
2017-BLG-0833 | 268.28767 | -29.79564 | UK2017_s5_2_2_H_C20412 | 268.28767 | -29.79563 |    0.03 |   1 |   1 | 
2017-BLG-0835 | 268.33763 | -29.18950 | UK2017_s5_3_3_H_C466 | 268.33764 | -29.18957 |    0.26 |   0 |   1 | 
2017-BLG-0836 | 268.52442 | -28.65889 | UK2017_s4_4_2_H_C31123 | 268.52440 | -28.65891 |    0.09 |   0 |   1 | 
2017-BLG-0837 | 268.41858 | -28.20819 | UK2017_s4_4_3_H_C39509 | 268.41868 | -28.20821 |    0.31 |   0 |   1 | 
2017-BLG-0849 | 269.07633 | -27.76653 | UK2017_s3_3_2_H_C36531 | 269.07637 | -27.76655 |    0.14 |   1 |   1 | 
2017-BLG-0851 | 268.96112 | -29.40119 | UK2017_s6_1_3_H_C2802 | 268.96111 | -29.40117 |    0.10 |   1 |   1 | 
2017-BLG-0852 | 268.86937 | -29.41772 | UK2017_s6_3_1_H_C83064 | 268.86997 | -29.41769 |    1.87 |   0 |   1 | 
2017-BLG-0891 | 264.21592 | -29.69967 | UK2017_n4_4_2_H_C10637 | 264.21603 | -29.69997 |    1.15 |   0 |   1 | 
2017-BLG-0892 | 263.57996 | -29.81619 | UK2017_n4_1_1_H_C47191 | 263.57995 | -29.81622 |    0.10 |   0 |   1 | 
2017-BLG-0897 | 268.59292 | -29.59508 | UK2017_s6_4_1_H_C11650 | 268.59290 | -29.59510 |    0.08 |   0 |   1 | 
2017-BLG-0914 | 269.35737 | -29.44311 | UK2017_s6_3_2_H_C78231 | 269.35733 | -29.44278 |    1.20 |   0 |   1 | 
2017-BLG-0923 | 268.47079 | -28.24928 | UK2017_s4_4_3_H_C22961 | 268.47081 | -28.24929 |    0.07 |   1 |   1 | 
2017-BLG-0927 | 268.69454 | -29.75833 | UK2017_s6_2_1_H_C31593 | 268.69421 | -29.75839 |    1.06 |   0 |   1 | 
2017-BLG-0928 | 268.17038 | -29.65775 | UK2017_s5_2_2_H_C67771 | 268.17041 | -29.65775 |    0.11 |   0 |   1 | 
2017-BLG-0933 | 268.81433 | -28.96019 | UK2017_s4_2_2_H_C2593 | 268.81435 | -28.96025 |    0.21 |   0 |   1 | 
2017-BLG-0944 | 264.44729 | -28.65358 | UK2017_n3_4_1_H_C71449 | 264.44735 | -28.65357 |    0.19 |   0 |   1 | 
2017-BLG-0947 | 264.81867 | -27.65450 | UK2017_n2_1_4_H_C43970 | 264.81864 | -27.65450 |    0.09 |   0 |   1 | 
2017-BLG-0949 | 268.03271 | -29.12922 | UK2017_s5_4_3_H_C20960 | 268.03279 | -29.12924 |    0.26 |   0 |   1 | 
2017-BLG-0953 | 268.34908 | -29.58725 | UK2017_s5_3_2_H_C18025 | 268.34907 | -29.58726 |    0.06 |   0 |   1 | 
2017-BLG-0974 | 268.45754 | -29.18781 | UK2017_s6_1_4_H_C78410 | 268.45785 | -29.18807 |    1.36 |   0 |   1 | 
2017-BLG-0975 | 268.21883 | -28.40731 | UK2017_s4_2_4_H_C52122 | 268.21844 | -28.40702 |    1.61 |   0 |   0 | 
2017-BLG-0981 | 269.21162 | -29.35347 | UK2017_s6_2_3_H_C20731 | 269.21141 | -29.35351 |    0.69 |   0 |   1 | 
2017-BLG-0982 | 268.99750 | -29.40394 | UK2017_s6_4_2_H_C78031 | 268.99765 | -29.40383 |    0.63 |   0 |   1 | 
2017-BLG-0994 | 267.87213 | -29.84350 | UK2017_s5_2_1_H_C3318 | 267.87212 | -29.84324 |    0.94 |   0 |   1 | 
2017-BLG-0995 | 268.32046 | -29.66381 | UK2017_s5_2_2_H_C65533 | 268.32012 | -29.66404 |    1.35 |   0 |   1 | 
2017-BLG-1014 | 266.15242 | -27.25150 | UK2017_n1_1_2_H_C32151 | 266.15236 | -27.25152 |    0.20 |   1 |   1 | 
2017-BLG-1042 | 269.07729 | -29.07200 | UK2017_s6_4_3_H_C43251 | 269.07730 | -29.07199 |    0.04 |   0 |   1 | 
2017-BLG-1050 | 264.66429 | -28.39617 | UK2017_n3_3_4_H_C14147 | 264.66431 | -28.39615 |    0.08 |   0 |   1 | 
2017-BLG-1053 | 268.43908 | -29.63894 | UK2017_s6_1_1_H_C74270 | 268.43907 | -29.63902 |    0.28 |   0 |   1 | 
2017-BLG-1064 | 264.25654 | -28.99178 | UK2017_n3_1_1_H_C33708 | 264.25651 | -28.99179 |    0.11 |   1 |   1 | 
2017-BLG-1065 | 264.40617 | -28.44219 | UK2017_n3_1_4_H_C70519 | 264.40616 | -28.44217 |    0.09 |   1 |   1 | 
2017-BLG-1075 | 265.43662 | -27.40289 | UK2017_n2_4_3_H_C57164 | 265.43662 | -27.40289 |    0.02 |   1 |   1 | 
2017-BLG-1076 | 265.01842 | -27.46589 | UK2017_n2_4_4_H_C32513 | 265.01839 | -27.46589 |    0.09 |   0 |   1 | 
2017-BLG-1083 | 268.34633 | -29.10783 | UK2017_s5_3_3_H_C30846 | 268.34636 | -29.10787 |    0.16 |   0 |   1 | 
2017-BLG-1084 | 268.67150 | -28.74936 | UK2017_s4_2_2_H_C76635 | 268.67102 | -28.74934 |    1.52 |   0 |   1 | 
2017-BLG-1085 | 268.29225 | -28.51856 | UK2017_s4_2_4_H_C4472 | 268.29223 | -28.51859 |    0.14 |   0 |   1 | 
2017-BLG-1088 | 268.91758 | -27.40953 | UK2017_s3_3_3_H_C4851 | 268.91761 | -27.40953 |    0.09 |   1 |   1 | 
2017-BLG-1089 | 268.88246 | -29.57339 | UK2017_s6_3_1_H_C21163 | 268.88213 | -29.57323 |    1.18 |   0 |   1 | 
2017-BLG-1099 | 263.96429 | -29.58581 | UK2017_n4_3_1_H_C53232 | 263.96427 | -29.58582 |    0.09 |   0 |   1 | 
2017-BLG-1112 | 264.18313 | -29.91378 | UK2017_n4_1_2_H_C13146 | 264.18313 | -29.91368 |    0.35 |   0 |   1 | 
2017-BLG-1113 | 263.90500 | -29.69453 | UK2017_n4_3_1_H_C16983 | 263.90504 | -29.69451 |    0.14 |   1 |   1 | 
2017-BLG-1122 | 268.36912 | -28.89067 | UK2017_s4_1_2_H_C25092 | 268.36868 | -28.89038 |    1.74 |   0 |   1 | 
2017-BLG-1123 | 267.41312 | -30.43947 | UK2017_s2_3_2_K_C22648 | 267.41308 | -30.43949 |    0.15 |   1 |   1 | 
2017-BLG-1124 | 268.13625 | -29.57869 | UK2017_s5_4_2_H_C15533 | 268.13629 | -29.57868 |    0.14 |   0 |   1 | 
2017-BLG-1127 | 268.73538 | -27.89375 | UK2017_s3_1_2_H_C64517 | 268.73538 | -27.89376 |    0.04 |   1 |   1 | 
2017-BLG-1142 | 268.40383 | -28.74064 | UK2017_s4_4_2_H_C2040 | 268.40406 | -28.74040 |    1.12 |   0 |   1 | 
2017-BLG-1143 | 268.39162 | -28.56203 | UK2017_s4_4_2_H_C66437 | 268.39168 | -28.56209 |    0.28 |   0 |   1 | 
2017-BLG-1144 | 267.42192 | -30.11772 | UK2017_s2_2_3_K_C59534 | 267.42193 | -30.11773 |    0.05 |   0 |   1 | 
2017-BLG-1145 | 268.01187 | -29.26236 | UK2017_s5_1_3_H_C51538 | 268.01191 | -29.26238 |    0.13 |   0 |   1 | 
2017-BLG-1163 | 268.26196 | -29.81322 | UK2017_s5_2_2_H_C14340 | 268.26198 | -29.81348 |    0.93 |   0 |   1 | 
2017-BLG-1177 | 268.57808 | -29.13356 | UK2017_s6_4_4_H_C18623 | 268.57806 | -29.13358 |    0.11 |   0 |   1 | 
2017-BLG-1182 | 268.90908 | -29.26433 | UK2017_s6_1_3_H_C53915 | 268.90908 | -29.26432 |    0.05 |   1 |   1 | 
2017-BLG-1183 | 268.62196 | -29.03025 | UK2017_s6_4_4_H_C55141 | 268.62194 | -29.03024 |    0.07 |   0 |   1 | 
2017-BLG-1184 | 267.24883 | -29.64328 | UK2017_c4_2_2_K_C93438 | 267.24924 | -29.64269 |    2.47 |   0 |   1 | 
2017-BLG-1187 | 269.10662 | -29.50183 | UK2017_s6_4_2_H_C42222 | 269.10658 | -29.50182 |    0.15 |   0 |   1 | 
2017-BLG-1190 | 267.94179 | -28.73406 | UK2017_s4_4_1_H_C4837 | 267.94180 | -28.73404 |    0.06 |   1 |   1 | 
2017-BLG-1192 | 268.63667 | -29.15950 | UK2017_s6_4_4_H_C9660 | 268.63670 | -29.15952 |    0.13 |   0 |   1 | 
2017-BLG-1201 | 268.47254 | -28.81947 | UK2017_s4_1_2_H_C49986 | 268.47253 | -28.81948 |    0.05 |   0 |   1 | 
2017-BLG-1202 | 268.20479 | -28.72239 | UK2017_s4_3_1_H_C8864 | 268.20478 | -28.72239 |    0.04 |   1 |   1 | 
2017-BLG-1203 | 268.20433 | -28.68239 | UK2017_s4_3_1_H_C22864 | 268.20432 | -28.68241 |    0.09 |   0 |   1 | 
2017-BLG-1204 | 267.80588 | -28.79486 | UK2017_c3_2_2_K_C59440 | 267.80586 | -28.79487 |    0.06 |   1 |   1 | 
2017-BLG-1205 | 268.12150 | -29.80961 | UK2017_s5_1_2_H_C11767 | 268.12080 | -29.80969 |    2.20 |   0 |   1 | 
2017-BLG-1220 | 265.54704 | -27.56461 | UK2017_n2_1_3_H_C76291 | 265.54705 | -27.56458 |    0.12 |   0 |   1 | 
2017-BLG-1221 | 268.30204 | -29.20161 | UK2017_s5_2_3_H_C73626 | 268.30198 | -29.20173 |    0.47 |   1 |   1 | 
2017-BLG-1222 | 268.74887 | -28.79278 | UK2017_s4_2_2_H_C60564 | 268.74889 | -28.79281 |    0.13 |   0 |   1 | 
2017-BLG-1223 | 268.64008 | -28.83050 | UK2017_s4_2_2_H_C46731 | 268.64006 | -28.83051 |    0.08 |   0 |   1 | 
